History Channel Functions Measurement Report

Measurements started at Date: 24-abr.-2024 Time: 09:18:39

Description of the Function:

User Defined Function: m(1;550). Scope Mode

Time         Seconds   Function Value
09:19:58.236     78,832      23201,6232
09:19:58.346     78,942      23125,9424
09:19:58.457     79,053      23078,4320
09:19:58.571     79,167      23114,1454
09:19:58.684     79,280      23153,1671
09:19:58.795     79,391      23097,1548
09:19:58.904     79,500      23174,2763
09:19:59.011     79,607      22987,8054
09:19:59.127     79,723      23052,1488
09:19:59.238     79,834      23135,2005
09:19:59.347     79,943      23212,3606
09:19:59.455     80,051      22980,3311
09:19:59.570     80,166      23100,2418
09:19:59.680     80,276      23165,5769
09:19:59.797     80,393      23106,5326
09:19:59.910     80,506      23090,9816
09:20:00.018     80,614      23070,1275
09:20:00.136     80,732      23140,8027
09:20:00.252     80,848      23113,9155
09:20:00.366     80,962      23103,2927
09:20:00.473     81,069      23100,6227
09:20:00.583     81,179      23132,9297
09:20:00.692     81,288      23057,5853
09:20:00.797     81,393      23184,9362
09:20:00.901     81,497      23105,3401
09:20:01.013     81,609      23047,7107
09:20:01.124     81,720      23147,2783
09:20:01.233     81,829      23032,9058
09:20:01.348     81,944      23243,4577
09:20:01.458     82,054      23120,8523
09:20:01.574     82,170      23034,8045
09:20:01.684     82,280      23126,6366
09:20:01.800     82,396      23054,6982
09:20:01.911     82,507      23040,2869
09:20:02.020     82,616      23184,6876
09:20:02.130     82,726      23087,0553
09:20:02.239     82,835      23076,5662
09:20:02.352     82,948      23075,7793
09:20:02.465     83,061      23001,8130
09:20:02.573     83,169      23056,6441
09:20:02.687     83,283      23143,0167
09:20:02.799     83,395      23079,0137
09:20:02.908     83,504      23055,9868
09:20:03.020     83,616      23033,9621
09:20:03.133     83,729      23055,1117
09:20:03.244     83,840      23130,8465
09:20:03.353     83,949      23070,6058
09:20:03.467     84,063      23127,1139
09:20:03.576     84,172      23047,5595
09:20:03.690     84,286      23102,2139
09:20:03.799     84,395      23027,2855
